resource_concat_fragment_ensure_delete,resource_concat_fragment_ensure_delete,resource_concat_fragment_ensure_delete
resource_concat_mode_modify
resource_concat_ensure_delete,resource_concat_fragment_ensure_add,resource_concat_fragment_ensure_add,resource_concat_fragment_ensure_add
resource_concat_ensure_add,resource_concat_fragment_ensure_delete,resource_concat_fragment_ensure_delete,resource_concat_fragment_ensure_delete
resource_concat_notify_modify
resource_concat_fragment_content_modify
resource_concat_fragment_content_modify
resource_concat_fragment_ensure_add,resource_concat_fragment_ensure_add,resource_concat_fragment_ensure_add
function_include_param_modify
type_function_vardef_modify
resource_concat_fragment_title_modify,resource_concat_fragment_title_modify
resource_concat_fragment_ensure_delete
resource_concat_fragment_target_modify
resource_concat_fragment_ensure_add
resource_concat_fragment_ensure_delete
resource_concat_fragment_title_modify
resource_concat_fragment_ensure_add
resource_exec_title_modify,resource_exec_require_add
resource_exec_notify_modify
hostclass_type_argument_modify
function_include_param_modify
casestatement_option__osfamily_add
hostclass_type_argument_add,type_resource_ifstatement_modify,type_resource_ifstatement_modify
ifstatement_if_test_modify
ifstatement_if_test_modify
casestatement_option__osfamily_add
resource__apache_mod_title_modify,type_resource_function_modify,type_resource_function_modify,resource__apache_mod_title_modify
type_resource_casestatement_modify
type_resource_function_modify,resource__apache_mod_title_modify,resource__apache_mod_id_add
type_not__modify
type_resource_ifstatement_modify
function_include_param_modify,function_include_param_modify,function_include_param_modify,function_include_param_modify,function_include_param_modify,type_resource_function_modify,function_include_param_modify,function_include_param_modify
casestatement_option_apache_mpm_module_add
hostclass_type_argument_add
casestatement_option__osfamily_add,resource_apache_mod_title_modify,resource_apache_mod_title_modify,casestatement_option__osfamily_add
type_function_ifstatement_modify
type_resource_ifstatement_modify
function_include_param_modify
function_warning_name_modify,type_resource_function_modify
resource_package_title_modify,resource_package_name_add
hostclass_type_argument_add
hostclass_type_argument_add
hostclass_type_argument_delete,resource_file_type_modify,type_resource_ifstatement_modify
hostclass_type_argument_add
type_resource_function_modify
resource_concat_ensure_add,resource_concat_fragment_ensure_delete
resource_file_before_add
hostclass_type_argument_add
resource_file_require_modify
hostclass_type_argument_add,resource_concat_mode_modify
hostclass_type_argument_add
ifstatement_if_test_modify,ifstatement_if_test_modify
hostclass_type_argument_add
resource_file_require_modify
hostclass_type_argument_modify,type_resource_ifstatement_modify,type_vardef_ifstatement_modify
hostclass_type_argument_add
hostclass_type_argument_add
hostclass_type_argument_add,hostclass_type_argument_delete
hostclass_type_argument_add
hostclass_type_argument_add,hostclass_type_argument_add,vardef_var_name_modify,vardef_var_name_modify
resource_concat_ensure_delete,resource_concat_fragment_ensure_add
casestatement_option__osfamily_add
resource_concat_ensure_add,resource_concat_fragment_ensure_delete,casestatement_option_suse_delete
casestatement_option__osfamily_add
hostclass_type_argument_add
hostclass_type_argument_add
hostclass_type_argument_modify
hostclass_type_argument_add,hostclass_type_argument_modify
hostclass_type_argument_modify
resource__apache_vhost_manage_docroot_add,resource__apache_vhost_manage_docroot_add,resource__apache_vhost_manage_docroot_add
hostclass_type_argument_add
hostclass_type_argument_add,resource_class_service_manage_add
hostclass_type_argument_add
hostclass_type_argument_add,type_vardef_ifstatement_modify,ifstatement_if_test_modify
hostclass_type_argument_add,resource__apache_vhost_logroot_mode_add,resource__apache_vhost_logroot_mode_add,resource__apache_vhost_logroot_mode_add
hostclass_type_argument_add,ifstatement_if_test_modify,ifstatement_if_test_modify,resource_file_title_modify
hostclass_type_argument_add,resource_package_name_modify
hostclass_type_argument_add,hostclass_type_argument_delete
hostclass_type_argument_add
hostclass_type_argument_add
resource_concat_fragment_ensure_add
hostclass_type_argument_add,selector_test_test_modify,selector_value_apache_version_add,selector_value_apache_version_modify,selector_value_apache_version_delete
hostclass_type_argument_add
hostclass_type_argument_add,resource_apache_vhost_ip_add,resource_apache_vhost_ip_add,resource_apache_vhost_ip_add
hostclass_type_argument_add
hostclass_type_argument_add
function_validate_re_param_modify
hostclass_type_argument_add
hostclass_type_argument_delete,type_casestatement_vardef_modify
hostclass_type_argument_add,resource_class_service_name_add
type_resource_ifstatement_modify,resource_concat_type_modify
resource_concat_group_modify
hostclass_type_argument_add,resource_class_service_ensure_add
hostclass_type_argument_add,resource_package_ensure_modify
hostclass_type_argument_modify,hostclass_type_argument_add
hostclass_type_argument_add
hostclass_type_argument_modify,hostclass_type_argument_delete
hostclass_type_argument_add
hostclass_type_argument_add,hostclass_type_argument_add
function_validate_re_param_modify
hostclass_type_argument_add
hostclass_type_argument_add,hostclass_type_argument_add,hostclass_type_argument_delete,resource_package_notify_add,function_validate_bool_param_modify
hostclass_type_argument_add,type_resource_casestatement_modify,type_ifstatement_resource_modify
hostclass_type_argument_add,hostclass_type_argument_delete,hostclass_type_argument_delete
hostclass_type_argument_add,hostclass_type_argument_add
hostclass_type_argument_add
resource_concat_require_add
hostclass_type_argument_add
resource_concat_require_add
hostclass_type_argument_add
hostclass_type_argument_delete,type_ifstatement_resource_modify,ifstatement_if_test_modify,type_resource_casestatement_modify,resource_file_title_modify,resource_file_ensure_modify,resource_file_content_add,resource_file_recurse_delete,resource_file_purge_delete
type_ifstatement_resource_modify
hostclass_type_argument_add,resource_file_content_modify
hostclass_type_argument_add,hostclass_type_argument_add
hostclass_type_argument_modify
hostclass_type_argument_delete,resource_file_content_modify,type_ifstatement_resource_modify
hostclass_type_argument_add,resource_file_content_modify
ifstatement_if_test_modify,function_validate_re_param_modify
hostclass_type_argument_add
resource_concat_notify_modify
resource_concat_owner_modify,resource_concat_group_modify
resource_group_title_modify,resource_user_title_modify,resource_user_gid_modify
resource_file_ensure_modify
function_include_param_modify
hostclass_type_argument_add,resource_file_purge_modify,resource_file_purge_modify,resource_file_purge_modify
hostclass_type_argument_delete,resource_apache_vhost_priority_add
hostclass_type_argument_add,resource_file_purge_modify,resource_file_purge_modify,resource_file_purge_modify
ifstatement_if_test_modify,resource_apache_vhost_priority_add
hostclass_type_argument_modify
hostclass_type_argument_add
hostclass_type_argument_add,hostclass_type_argument_delete
hostclass_type_argument_add
resource_file_path_add,resource_file_name_delete
resource_file_title_modify,resource_file_name_add
resource_file_require_add
resource_package_ensure_modify
resource_concat_fragment_ensure_delete
resource_concat_fragment_ensure_add
resource_concat_fragment_ensure_delete
resource_concat_fragment_ensure_add
resource_concat_fragment_target_modify
vardef_var_name_modify,resource_concat_fragment_title_modify
resource_package_notify_add
selector_value__osfamily_modify
hostclass_type_argument_modify
resource_file_notify_modify,resource_file_notify_modify,resource_file_notify_modify,resource_file_notify_modify,resource_file_notify_modify,resource_file_notify_modify,resource_file_notify_modify,resource_file_notify_modify
resource_file_title_modify
type_vardef_relation_modify
selector_value__osfamily_modify
selector_value__osfamily_modify,selector_value__osfamily_modify,resource_file_title_modify,resource_file_require_modify
resource_file_title_modify
hostclass_type_argument_add,resource_file_content_modify
selector_value__osfamily_modify,selector_value__osfamily_modify
ifstatement_if_test_modify
ifstatement_if_test_modify,resource_file_group_modify,resource_file_group_modify,resource_file_group_modify,resource_file_group_modify,resource_file_group_modify,resource_file_group_modify
ifstatement_if_test_modify
hostclass_type_argument_add,resource_package_ensure_modify
resource_file_require_modify,resource_file_before_delete,resource_file_require_modify,resource_file_before_delete,resource_file_require_modify,resource_file_before_delete,resource_file_require_modify,resource_file_before_delete,resource_file_require_modify,resource_file_before_delete,resource_file_require_modify,resource_file_before_delete
resource_file_ensure_modify
resource_file_title_modify,resource_file_title_modify,resource_file_title_modify
type_vardef_ifstatement_modify,type_function_vardef_modify
resource_package_before_add,resource_a2mod_require_modify
resource_a2mod_require_modify
ifstatement_if_test_modify,vardef_var_name_modify,resource_a2mod_lib_add
resource_package_before_add
casestatement_option__osfamily_add
hostclass_type_argument_modify
ifstatement_if_test_modify
ifstatement_if_test_modify
